720.jpg, 2, 48, 0.0200978
720.jpg, 3, 48, 0.0215024
720.jpg, 2, 48, 0.0199424
720.jpg, 3, 48, 0.0199188
720.jpg, 4, 48, 0.020226
720.jpg, 5, 48, 0.0206172
720.jpg, 6, 48, 0.0207009
720.jpg, 7, 48, 0.0207388
720.jpg, 8, 48, 0.020577
720.jpg, 9, 48, 0.0208848
720.jpg, 10, 48, 0.0205969
720.jpg, 11, 48, 0.0205644
720.jpg, 12, 48, 0.0206514
720.jpg, 13, 48, 0.020502
720.jpg, 14, 48, 0.0205091
720.jpg, 15, 48, 0.0204956
720.jpg, 16, 48, 0.0204708
720.jpg, 2, 96, 0.0184649
720.jpg, 3, 96, 0.0184618
720.jpg, 4, 96, 0.0186414
720.jpg, 5, 96, 0.018972
720.jpg, 6, 96, 0.0214618
720.jpg, 7, 96, 0.0187971
720.jpg, 8, 96, 0.0188937
720.jpg, 9, 96, 0.0191566
720.jpg, 10, 96, 0.0188835
720.jpg, 11, 96, 0.0189203
720.jpg, 12, 96, 0.0189597
720.jpg, 13, 96, 0.0189048
720.jpg, 14, 96, 0.0189854
720.jpg, 15, 96, 0.0188648
720.jpg, 16, 96, 0.0189162
720.jpg, 2, 144, 0.0184778
720.jpg, 3, 144, 0.0186298
720.jpg, 4, 144, 0.018718
720.jpg, 5, 144, 0.0190372
720.jpg, 6, 144, 0.0191143
720.jpg, 7, 144, 0.0190402
720.jpg, 8, 144, 0.0191805
720.jpg, 9, 144, 0.0190133
720.jpg, 10, 144, 0.0190107
720.jpg, 11, 144, 0.01901
720.jpg, 12, 144, 0.0189511
720.jpg, 13, 144, 0.0190492
720.jpg, 14, 144, 0.0194399
720.jpg, 15, 144, 0.0188431
720.jpg, 16, 144, 0.0187611
720.jpg, 2, 192, 0.0183248
720.jpg, 3, 192, 0.0184228
720.jpg, 4, 192, 0.0185086
720.jpg, 5, 192, 0.018741
720.jpg, 6, 192, 0.0189619
720.jpg, 7, 192, 0.0187294
720.jpg, 8, 192, 0.0190449
720.jpg, 9, 192, 0.018905
720.jpg, 10, 192, 0.0188133
720.jpg, 11, 192, 0.0186829
720.jpg, 12, 192, 0.0187802
720.jpg, 13, 192, 0.0188759
720.jpg, 14, 192, 0.0187596
720.jpg, 15, 192, 0.0187346
720.jpg, 16, 192, 0.0187919
720.jpg, 2, 256, 0.0184361
720.jpg, 3, 256, 0.0184357
720.jpg, 4, 256, 0.0185661
720.jpg, 5, 256, 0.0187254
720.jpg, 6, 256, 0.0186688
720.jpg, 7, 256, 0.018761
720.jpg, 8, 256, 0.0188346
720.jpg, 9, 256, 0.0187128
720.jpg, 10, 256, 0.0188019
720.jpg, 11, 256, 0.0187516
720.jpg, 12, 256, 0.0186669
720.jpg, 13, 256, 0.018726
720.jpg, 14, 256, 0.0189742
720.jpg, 15, 256, 0.0188605
720.jpg, 16, 256, 0.0187215
1080.jpg, 2, 48, 0.043883
1080.jpg, 3, 48, 0.0450826
1080.jpg, 4, 48, 0.045459
1080.jpg, 5, 48, 0.0459421
1080.jpg, 6, 48, 0.0456998
1080.jpg, 7, 48, 0.0452925
1080.jpg, 8, 48, 0.0454658
1080.jpg, 9, 48, 0.0450964
1080.jpg, 10, 48, 0.0455654
1080.jpg, 11, 48, 0.0451859
1080.jpg, 12, 48, 0.0454603
1080.jpg, 13, 48, 0.0454045
1080.jpg, 14, 48, 0.0452556
1080.jpg, 15, 48, 0.0461255
1080.jpg, 16, 48, 0.0448192
1080.jpg, 2, 96, 0.0408297
1080.jpg, 3, 96, 0.0412397
1080.jpg, 4, 96, 0.041459
1080.jpg, 5, 96, 0.0416299
1080.jpg, 6, 96, 0.0415575
1080.jpg, 7, 96, 0.0418678
1080.jpg, 8, 96, 0.0415591
1080.jpg, 9, 96, 0.0415732
1080.jpg, 10, 96, 0.0418688
1080.jpg, 11, 96, 0.0415465
1080.jpg, 12, 96, 0.0417774
1080.jpg, 13, 96, 0.0418136
1080.jpg, 14, 96, 0.0414709
1080.jpg, 15, 96, 0.0414717
1080.jpg, 16, 96, 0.0441132
1080.jpg, 2, 144, 0.0409096
1080.jpg, 3, 144, 0.0414001
1080.jpg, 4, 144, 0.0421167
1080.jpg, 5, 144, 0.0420308
1080.jpg, 6, 144, 0.0423705
1080.jpg, 7, 144, 0.0423092
1080.jpg, 8, 144, 0.0419602
1080.jpg, 9, 144, 0.0418158
1080.jpg, 10, 144, 0.0417579
1080.jpg, 11, 144, 0.0417314
1080.jpg, 12, 144, 0.0419884
1080.jpg, 13, 144, 0.0418373
1080.jpg, 14, 144, 0.0418675
1080.jpg, 15, 144, 0.0418732
1080.jpg, 16, 144, 0.0414022
1080.jpg, 2, 192, 0.0401612
1080.jpg, 3, 192, 0.041182
1080.jpg, 4, 192, 0.041462
1080.jpg, 5, 192, 0.04132
1080.jpg, 6, 192, 0.041698
1080.jpg, 7, 192, 0.041108
1080.jpg, 8, 192, 0.0412516
1080.jpg, 9, 192, 0.0411469
1080.jpg, 10, 192, 0.0412004
1080.jpg, 11, 192, 0.0411597
1080.jpg, 12, 192, 0.0412325
1080.jpg, 13, 192, 0.0410297
1080.jpg, 14, 192, 0.0414167
1080.jpg, 15, 192, 0.041572
1080.jpg, 16, 192, 0.0411194
1080.jpg, 2, 256, 0.0405951
1080.jpg, 3, 256, 0.0406063
1080.jpg, 4, 256, 0.0411888
1080.jpg, 5, 256, 0.0410842
1080.jpg, 6, 256, 0.0412291
1080.jpg, 7, 256, 0.0412222
1080.jpg, 8, 256, 0.0413295
1080.jpg, 9, 256, 0.0411846
1080.jpg, 10, 256, 0.0412954
1080.jpg, 11, 256, 0.0412219
1080.jpg, 12, 256, 0.0414841
1080.jpg, 13, 256, 0.0410416
1080.jpg, 14, 256, 0.0410901
1080.jpg, 15, 256, 0.0409792
1080.jpg, 16, 256, 0.0409914
4k.jpg, 2, 144, 0.165697
4k.jpg, 3, 144, 0.165871
4k.jpg, 4, 144, 0.166714
4k.jpg, 5, 144, 0.16612
4k.jpg, 6, 144, 0.167993
4k.jpg, 7, 144, 0.166468
4k.jpg, 8, 144, 0.167683
4k.jpg, 9, 144, 0.165874
4k.jpg, 10, 144, 0.165538
4k.jpg, 11, 144, 0.16464
4k.jpg, 12, 144, 0.165742
4k.jpg, 13, 144, 0.166638
4k.jpg, 14, 144, 0.167945
4k.jpg, 15, 144, 0.166106
4k.jpg, 16, 144, 0.166589
4k.jpg, 2, 192, 0.163343
4k.jpg, 3, 192, 0.22753
4k.jpg, 4, 192, 0.223983
4k.jpg, 5, 192, 0.241407
4k.jpg, 6, 192, 0.185044
4k.jpg, 7, 192, 0.167615
4k.jpg, 8, 192, 0.169607
4k.jpg, 9, 192, 0.166177
4k.jpg, 10, 192, 0.169241
4k.jpg, 11, 192, 0.16754
4k.jpg, 12, 192, 0.165239
4k.jpg, 13, 192, 0.167388
4k.jpg, 14, 192, 0.168694
4k.jpg, 15, 192, 0.165049
4k.jpg, 16, 192, 0.163982
4k.jpg, 2, 256, 0.16373
4k.jpg, 3, 256, 0.165185
4k.jpg, 4, 256, 0.163917
4k.jpg, 5, 256, 0.16629
4k.jpg, 6, 256, 0.163869
4k.jpg, 7, 256, 0.166089
4k.jpg, 8, 256, 0.163459
4k.jpg, 9, 256, 0.1674
4k.jpg, 10, 256, 0.165048
4k.jpg, 11, 256, 0.164845
4k.jpg, 12, 256, 0.162931
4k.jpg, 13, 256, 0.164699
4k.jpg, 14, 256, 0.162503
4k.jpg, 15, 256, 0.163767
4k.jpg, 16, 256, 0.163029
